kepoi_name,koi_disposition,target,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_srad
K07341.01,FALSE POSITIVE,0,9.089355023,6.4006,101478.0,68.91,1511.0,1233.59,0.647,756.4,7675.0,4.051,2.015
K07438.01,FALSE POSITIVE,0,1.51264208,1.871,23842.0,36.72,1357.0,801.0,1.192,262.6,5258.0,4.508,0.811
K07439.01,FALSE POSITIVE,0,323.2575,17.26,286.8,2.01,293.0,1.73,0.034,20.0,5866.0,4.301,1.198
K07440.01,FALSE POSITIVE,0,0.984971822,1.64247,6683.5,56.1,2321.0,6852.37,1.274,279.1,6437.0,4.237,1.369
K00553.01,FALSE POSITIVE,0,2.399069173,3.2576,286.6,1.78,1354.0,792.76,0.649,37.8,5654.0,4.395,1.001
K07441.01,FALSE POSITIVE,0,28.487107336,3.77887,37662.9,116.84,963.0,202.98,1.175,658.2,6351.0,3.814,2.385
K07442.01,FALSE POSITIVE,0,8.61733907,4.05563,185861.0,51.79,796.0,94.74,0.825,1542.6,5387.0,4.482,0.87
K07555.01,FALSE POSITIVE,0,1.525924746,1.955,74.1,8.86,3786.0,48691.77,0.208,11.9,5000.0,2.81,10.533
K07557.01,FALSE POSITIVE,0,12.82252496,18.8,19268.0,20.12,915.0,165.54,0.706,13.7,5845.0,4.178,1.352
K07560.01,FALSE POSITIVE,0,0.648772102,2.614,31.1,2.6,3758.0,47393.05,0.368,15.0,4973.0,3.208,4.708
K07563.01,FALSE POSITIVE,0,0.93705132,4.808,51.5,6.09,5094.0,159426.96,0.773,17.3,6691.0,3.088,7.781
K07570.01,FALSE POSITIVE,0,0.592618966,0.811,91.4,0.86,2103.0,4626.58,0.083,14.9,5926.0,4.532,0.887
K07571.01,FALSE POSITIVE,0,0.532854237,3.231,50.9,1.21,3042.0,20292.47,0.618,27.9,6266.0,4.067,1.613
K07573.01,FALSE POSITIVE,0,0.566802672,3.545,31.7,1.08,2791.0,14458.31,0.128,14.3,5102.0,3.787,1.961
K07693.01,CANDIDATE,1,6.41097179,2.582,233.5,1.4,886.0,146.16,0.261,8.5,5383.0,4.486,0.933
K07694.01,FALSE POSITIVE,0,5.99321872,3.92,203.2,1.23,952.0,194.41,0.02,9.5,5853.0,4.544,0.868
K07695.01,FALSE POSITIVE,0,0.687506554,1.441,130.3,8.73,4748.0,120304.4,0.085,14.4,4643.0,2.595,7.906
K07696.01,FALSE POSITIVE,0,472.071079,5.759,252.6,2.01,268.0,1.22,0.388,6.4,6186.0,4.358,1.253
K07697.01,FALSE POSITIVE,0,1.30627214,5.144,95.4,0.87,1490.0,1161.23,0.57,10.3,5513.0,4.543,0.862
K07698.01,FALSE POSITIVE,0,508.807642,4.495,2127.0,39.59,595.0,29.54,0.016,14.8,4893.0,2.454,8.811
K07699.01,FALSE POSITIVE,0,1.003049079,7.9657,219273.0,42.5,1714.0,2049.63,0.568,1766.7,5775.0,4.518,0.844
K07800.01,FALSE POSITIVE,0,0.887691177,1.644,37.3,1.53,2709.0,12704.16,0.419,20.8,5500.0,3.775,2.491
K07801.01,FALSE POSITIVE,0,2.21396079,3.452,119.4,0.87,1123.0,375.04,0.143,9.6,4922.0,4.505,0.823
K07802.01,FALSE POSITIVE,0,43.8496474,2.217,452.3,21.42,1286.0,645.68,0.02,8.3,4893.0,2.644,10.363
K07803.01,FALSE POSITIVE,0,0.566805514,4.367,85.3,0.82,1920.0,3193.9,0.027,25.1,5115.0,4.439,0.917
K07804.01,FALSE POSITIVE,0,0.566769068,3.011,40.0,1.06,2661.0,11897.94,0.773,14.9,5496.0,3.998,1.533
K07805.01,FALSE POSITIVE,0,1.13353095,3.17,18.5,0.49,2006.0,3840.87,0.117,11.1,6318.0,4.36,1.121
K07806.01,FALSE POSITIVE,0,0.566793534,4.714,92.4,122.64,14667.0,10947554.55,0.06,40.4,3420.0,0.269,138.056
K07904.01,FALSE POSITIVE,0,374.93999098,17.0849,235.1,4.67,381.0,4.99,0.64,8.4,5382.0,3.645,2.909
K07905.01,CANDIDATE,1,7.4751841,5.166,28.1,0.85,1168.0,439.51,0.309,9.2,5616.0,3.98,1.602
K07906.01,FALSE POSITIVE,0,0.616343903,0.7656,161.4,1.72,2513.0,9411.28,0.042,77.8,6045.0,4.264,1.34
K07907.01,FALSE POSITIVE,0,352.710091,2.901,1658.0,3.75,261.0,1.09,0.329,9.6,6112.0,4.513,0.908
K07908.01,FALSE POSITIVE,0,0.532493086,2.145,19.9,1.87,4893.0,135046.96,0.558,8.9,6894.0,3.476,4.032
K07909.01,FALSE POSITIVE,0,361.51099,4.868,235.9,6.85,733.0,68.36,0.443,9.3,9492.0,3.619,4.298
K07910.01,FALSE POSITIVE,0,11.9283194,6.69,182.5,0.98,632.0,37.8,0.052,10.6,5010.0,4.545,0.75
K08008.01,FALSE POSITIVE,0,0.93378068,3.706,72.7,0.63,1427.0,985.2,0.251,9.2,4938.0,4.601,0.753
K08009.01,FALSE POSITIVE,0,0.93373895,4.156,39.6,0.64,1993.0,3723.37,0.259,10.5,6223.0,4.459,1.006
K08010.01,FALSE POSITIVE,0,0.93373718,2.582,18.9,0.48,2097.0,4570.22,0.29,8.4,6367.0,4.419,1.087
K08011.01,CANDIDATE,1,0.93420696,3.5,449.2,2.47,938.0,183.39,0.583,27.5,5761.0,4.438,0.997
K08012.01,CANDIDATE,1,34.573718512,2.1742,399.0,0.42,199.0,0.37,0.22,5.7,3374.0,5.066,0.218
K08013.01,FALSE POSITIVE,0,0.85581563,10.27,449.2,2.47,938.0,183.39,0.583,27.5,5761.0,4.438,0.997
K08014.01,FALSE POSITIVE,0,0.9337491,3.842,98.1,0.79,1662.0,1809.26,0.084,12.6,5628.0,4.575,0.808
K08015.01,FALSE POSITIVE,0,0.93374417,3.385,31.3,0.64,2126.0,4835.58,0.277,9.9,6363.0,4.399,1.131
K08111.01,CANDIDATE,1,359.33831,18.566,977.9,2.33,216.0,0.52,0.176,15.8,5316.0,4.539,0.753
K08112.01,FALSE POSITIVE,0,213.201978,15.396,696.9,1.91,221.0,0.56,0.214,12.9,4594.0,4.557,0.752
K08113.01,FALSE POSITIVE,0,77.773042,2.285,432.6,15.03,955.0,196.5,0.558,7.7,4763.0,2.685,7.068
K08114.01,FALSE POSITIVE,0,381.782641,4.52,367.6,55.75,384.0,5.12,1.204,8.6,6056.0,3.816,2.29
K08115.01,FALSE POSITIVE,0,354.7897,12.62,81.0,0.47,134.0,0.08,0.449,9.2,3778.0,4.742,0.515
K08116.01,FALSE POSITIVE,0,235.544698,8.93,299.3,2.13,316.0,2.36,0.005,9.2,5533.0,4.244,1.255
K08117.01,FALSE POSITIVE,0,0.933745798,6.447,613.8,3.45,2097.0,4570.22,0.961,75.3,6367.0,4.419,1.087
K08208.02,FALSE POSITIVE,0,395.23753,18.494,1298.0,3.17,225.0,0.61,0.629,13.4,5648.0,4.559,0.841
K08209.01,FALSE POSITIVE,0,385.97241,12.167,162.0,1.72,325.0,2.65,0.444,10.8,6732.0,4.271,1.316
K08210.01,FALSE POSITIVE,0,89.667675,3.726,1415.0,78.77,1364.0,818.91,0.324,7.0,4742.0,2.099,21.291
K08211.01,CANDIDATE,1,5.0487451,4.007,67.6,0.67,922.0,170.39,0.133,7.7,5450.0,4.573,0.83
K08212.01,FALSE POSITIVE,0,334.87402,35.42,387.8,47.48,408.0,6.52,1.165,19.1,6122.0,3.811,2.348
K08213.01,FALSE POSITIVE,0,370.2402,31.46,1272.6,29.24,270.0,1.26,1.239,20.5,6296.0,4.481,0.966
K00598.02,CONFIRMED,2,34.0963441,3.896,472.7,1.71,469.0,11.42,0.386,21.5,5320.0,4.589,0.786
K00612.02,CONFIRMED,2,47.4277116,5.2679,820.4,2.33,407.0,6.46,0.678,49.9,5132.0,4.571,0.77
K00612.03,CONFIRMED,2,122.0804953,4.054,799.9,2.92,297.0,1.83,0.957,23.3,5132.0,4.571,0.77
K00613.01,FALSE POSITIVE,0,5.07442951,4.064,250.2,1.38,929.0,175.75,0.53,26.7,5448.0,4.562,0.857
K00614.01,CONFIRMED,2,12.874712426,2.2491,3860.7,11.26,926.0,173.5,0.932,218.5,5963.0,4.218,1.424
K00615.01,FALSE POSITIVE,0,176.2432946,5.0423,4981.4,48.15,353.0,3.68,1.271,86.6,5559.0,4.209,1.231
K00097.01,CONFIRMED,2,4.885488596,5.16165,7458.4,16.66,1496.0,1182.79,0.361,2590.1,6036.0,3.968,1.909
K00616.01,CANDIDATE,1,1.433339604,1.3665,305.2,2.08,1677.0,1873.33,0.902,39.6,6077.0,4.471,0.999
K06656.01,FALSE POSITIVE,0,0.57627248,1.75,449.2,2.47,938.0,183.39,0.583,27.5,5761.0,4.438,0.997
K06657.01,FALSE POSITIVE,0,1.6037058,9.067,32.8,1.54,2492.0,9138.09,0.729,22.4,6400.0,3.877,2.512
K06658.01,FALSE POSITIVE,0,2.313367981,2.42645,13437.5,33.55,1180.0,458.02,1.247,733.6,5508.0,4.598,0.764
K06659.01,FALSE POSITIVE,0,76.01811375,13.4849,80671.0,63.58,652.0,42.65,0.788,604.3,6703.0,4.018,1.892
K06662.01,FALSE POSITIVE,0,0.643171495,2.31285,41160.0,54.03,2193.0,5486.36,1.214,641.4,5899.0,4.387,0.989
K06663.01,FALSE POSITIVE,0,14.086776961,10.1279,106837.0,65.6,1197.0,485.09,0.603,1856.9,7138.0,4.062,1.89
K00509.01,CONFIRMED,2,4.16696628,2.7535,877.7,2.74,1053.0,291.34,0.022,80.1,5456.0,4.45,0.943
K06771.01,FALSE POSITIVE,0,0.700606479,0.993,23.5,1.22,3312.0,28551.69,0.37,9.0,6280.0,3.795,2.449
K06772.01,FALSE POSITIVE,0,9.469191607,9.55999,63501.9,49.17,1679.0,1875.84,0.627,4419.3,9454.0,4.244,1.832
K06773.01,FALSE POSITIVE,0,15.53753378,5.8262,209006.0,40.9,694.0,54.73,0.425,2807.8,5704.0,4.476,0.868
K06774.01,CANDIDATE,1,17.3816224,2.73456,59099.4,26.55,756.0,77.09,0.666,1149.7,6116.0,4.407,1.02
K06775.01,FALSE POSITIVE,0,2.172042913,8.0331,154381.0,100.79,2169.0,5231.88,0.881,583.6,7128.0,4.105,1.775
K00513.01,CONFIRMED,2,35.18105723,7.545,987.7,4.17,664.0,45.89,0.772,63.1,6520.0,4.375,1.215
K06776.01,CANDIDATE,1,28.655498,8.58,173.6,1.45,658.0,44.37,0.079,10.1,6268.0,4.429,1.1
K06893.01,FALSE POSITIVE,0,3.326193904,2.08375,178470.0,14.72,521.0,17.41,0.001,502.0,3520.0,4.906,0.349
K06894.01,FALSE POSITIVE,0,6.373454978,3.9377,6084.6,51.6,1169.0,441.1,1.284,258.1,5953.0,4.161,1.254
K06895.01,FALSE POSITIVE,0,1.075577069,4.11779,140584.0,69.11,2094.0,4551.51,0.886,1589.6,6011.0,4.217,1.267
K06896.01,FALSE POSITIVE,0,0.811390968,1.0114,139.9,14.74,5043.0,153237.23,0.345,19.2,4994.0,2.682,12.487
K06899.01,FALSE POSITIVE,0,27.81892382,8.3777,238224.0,50.0,610.0,32.75,0.606,156.8,6126.0,4.513,0.915
K00520.01,CONFIRMED,2,12.75934489,3.5889,882.1,2.58,633.0,37.95,0.657,70.4,4963.0,4.501,0.826
K07004.01,FALSE POSITIVE,0,1.613014741,4.39594,152120.0,157.33,3145.0,23173.2,0.882,1096.1,7832.0,3.836,2.779
K07007.01,CANDIDATE,1,0.800263219,0.729,170.5,0.77,1240.0,561.84,0.16,13.2,4336.0,4.656,0.59
K07008.01,FALSE POSITIVE,0,7.535894184,8.3059,172126.0,24.64,642.0,40.28,0.644,1446.7,4969.0,4.736,0.537
K07009.01,FALSE POSITIVE,0,0.562498925,0.6743,420.1,2.88,2129.0,4880.5,0.971,44.1,5638.0,4.437,0.933
K07010.01,FALSE POSITIVE,0,0.755049082,2.09643,26067.9,30.47,1551.0,1372.84,1.225,683.7,5242.0,4.64,0.622
K07011.01,FALSE POSITIVE,0,1.012694226,3.6017,108504.0,42.51,2230.0,5846.79,0.534,185.1,6487.0,4.292,1.233
K07012.01,FALSE POSITIVE,0,10.303356001,5.98633,520067.0,69.66,787.0,90.76,0.364,2039.1,5497.0,4.423,0.9
K07116.01,CANDIDATE,1,2.52557582,2.32,35.4,0.62,1364.0,818.81,0.372,10.7,5821.0,4.421,1.036
K07120.01,FALSE POSITIVE,0,17.329965871,8.43812,252721.0,42.58,548.0,21.34,0.705,1938.7,5079.0,4.588,0.683
K07121.01,FALSE POSITIVE,0,1.890227354,3.855,112262.0,42.05,1236.0,551.66,0.957,252.0,5356.0,4.589,0.78
K07122.01,FALSE POSITIVE,0,1.387206724,3.82527,151432.0,103.41,2619.0,11126.98,0.856,1752.6,7207.0,4.06,1.894
K07123.01,FALSE POSITIVE,0,1.38718209,2.595,45.5,0.68,1707.0,2011.41,0.28,7.2,6122.0,4.471,0.996
K07124.01,FALSE POSITIVE,0,35.026564845,2.90121,120249.0,34.88,489.0,13.56,0.777,1607.2,5546.0,4.575,0.81
K07124.02,FALSE POSITIVE,0,379.11996,7.22,1107.7,2.74,221.0,0.57,0.483,9.2,5546.0,4.575,0.81
K00541.01,CONFIRMED,2,13.64617478,3.4098,633.0,2.06,678.0,49.89,0.115,43.4,5569.0,4.566,0.829
K07228.01,FALSE POSITIVE,0,7.51514595,3.54486,117463.0,35.8,842.0,118.99,0.84,1676.8,5624.0,4.516,0.777
K07229.01,FALSE POSITIVE,0,19.230038188,7.04412,266180.0,186.53,1361.0,810.65,0.694,7232.1,7703.0,3.844,2.916
K07230.01,FALSE POSITIVE,0,21.120005744,2.05573,13054.3,31.2,880.0,141.75,0.986,443.9,6195.0,4.069,1.598
K07231.01,FALSE POSITIVE,0,0.82206761,3.8281,26189.8,91.21,2941.0,17747.85,1.216,486.3,6531.0,3.962,1.921
K07232.01,CANDIDATE,1,1.96682825,1.645,214.3,1.18,1283.0,638.54,0.415,9.5,5595.0,4.581,0.796
K07342.01,FALSE POSITIVE,0,0.94808587,8.03,229.8,37.72,3359.0,30040.23,1.105,145.3,6875.0,3.798,2.856
K07343.01,FALSE POSITIVE,0,0.626431697,2.0171,37224.0,34.05,1709.0,2003.98,1.145,174.0,5134.0,4.56,0.721
K00547.03,CONFIRMED,2,12.3860474,2.604,151.3,1.11,679.0,50.23,0.538,9.1,5121.0,4.457,0.888
K07344.01,FALSE POSITIVE,0,2.696354974,5.39585,245988.0,80.71,1815.0,2560.78,0.324,2717.0,6472.0,4.08,1.579
K07345.01,CANDIDATE,1,377.501257,11.98,541.4,2.16,242.0,0.81,0.033,13.9,5751.0,4.508,0.94
K07346.01,FALSE POSITIVE,0,14.762889172,6.52705,79329.6,53.72,759.0,78.43,1.046,1779.1,5691.0,4.354,1.031
K07348.01,FALSE POSITIVE,0,1.463775066,0.953,45.1,1.2,2308.0,6722.29,0.719,12.7,6781.0,4.125,1.651
K07443.01,FALSE POSITIVE,0,2.16146908,3.643,84.8,0.95,1487.0,1155.45,0.41,11.8,6047.0,4.422,1.013
K07444.01,FALSE POSITIVE,0,10.26782676,6.02685,247175.0,73.59,1136.0,393.02,0.277,5758.7,6664.0,4.176,1.44
K07445.01,CANDIDATE,1,6.933574,2.43,276.7,1.3,829.0,111.53,0.05,8.0,5510.0,4.584,0.793
K07446.01,CANDIDATE,1,1.057335679,1.5795,47337.0,14.59,1276.0,623.51,0.262,476.0,4664.0,4.594,0.683
K07447.01,FALSE POSITIVE,0,1.149198426,4.1603,37721.0,42.03,1690.0,1922.43,1.167,164.2,5858.0,4.486,0.867
K07450.01,FALSE POSITIVE,0,12.314402323,5.8903,393895.0,75.21,864.0,131.33,0.506,2540.6,6247.0,4.433,1.066
K07574.01,FALSE POSITIVE,0,0.566796331,5.194,114.8,1.5,2411.0,7979.99,0.981,33.3,6319.0,4.447,1.032
K07575.01,FALSE POSITIVE,0,0.566785459,2.893,63.8,0.84,2280.0,6410.46,0.588,16.5,6063.0,4.476,1.012
K00564.01,CONFIRMED,2,21.05349939,7.1605,496.6,2.75,731.0,67.48,0.008,39.1,5751.0,4.254,1.247
K07576.01,FALSE POSITIVE,0,0.566792936,2.846,23.0,0.79,3114.0,22251.32,0.467,14.3,6432.0,4.018,1.603
K07577.01,FALSE POSITIVE,0,0.5668004,3.813,93.2,0.88,2222.0,5739.87,0.593,18.3,6215.0,4.543,0.872
K07579.01,FALSE POSITIVE,0,0.566798676,2.777,59.9,0.68,2051.0,4160.07,0.01,12.8,5490.0,4.436,0.887
K07580.01,FALSE POSITIVE,0,0.5667638,1.73,64.5,0.75,2178.0,5335.09,0.158,2.4,5766.0,4.433,0.94
K07700.01,CANDIDATE,1,631.56889,14.37,789.0,3.13,237.0,0.75,0.636,20.7,6382.0,4.432,1.059
K00568.01,CONFIRMED,2,3.383540239,1.403,255.7,1.65,1133.0,389.19,0.63,36.2,5300.0,4.385,0.986
K07702.01,FALSE POSITIVE,0,1.71051215,1.284,42.2,1.04,2004.0,3820.16,0.057,11.2,5925.0,3.989,1.589
K07703.01,CANDIDATE,1,413.51856,10.395,391.1,1.96,254.0,0.98,0.019,7.9,6031.0,4.45,0.992
K07704.01,CANDIDATE,1,5.4398033,3.256,85.5,1.0,1112.0,361.47,0.136,8.4,6108.0,4.43,1.08
K07706.01,CANDIDATE,1,42.049523793,2.1372,607.9,1.19,303.0,2.0,0.23,5.1,4281.0,4.761,0.48
K07707.01,FALSE POSITIVE,0,0.559517155,0.596,57.9,1.04,2762.0,13839.66,0.328,12.7,6462.0,4.266,1.309
K07807.01,FALSE POSITIVE,0,0.566792595,2.637,19.9,0.5,2548.0,10020.28,0.068,9.4,6277.0,4.322,1.121
K07808.01,FALSE POSITIVE,0,361.526458,6.947,525.1,5.7,410.0,6.67,0.971,14.0,7196.0,4.064,1.923
K00572.01,CONFIRMED,2,10.64021008,5.4381,455.3,2.87,963.0,203.48,0.77,58.6,6112.0,4.281,1.233
K07810.01,FALSE POSITIVE,0,308.255238,11.959,637.1,18.98,576.0,26.05,0.018,13.8,4852.0,2.896,7.797
K07811.01,FALSE POSITIVE,0,0.566814046,4.049,42.1,0.56,2039.0,4073.9,0.633,23.8,5724.0,4.53,0.827
K07812.01,FALSE POSITIVE,0,3.40076682,4.7,21.1,0.69,1540.0,1328.5,0.256,7.4,6134.0,4.142,1.496
K07813.01,FALSE POSITIVE,0,0.56676437,2.326,76.5,0.92,2267.0,6222.58,0.594,11.7,6039.0,4.478,1.005
K07911.01,FALSE POSITIVE,0,328.0485,13.75,398.0,2.22,292.0,1.72,0.329,6.9,6268.0,4.429,1.1
K07912.01,FALSE POSITIVE,0,224.591055,3.232,125.2,2.17,392.0,5.56,0.768,8.2,5786.0,3.992,1.771
K00578.01,CONFIRMED,2,6.412512953,5.2677,1156.4,3.89,1069.0,308.76,0.553,183.1,6026.0,4.366,1.108
K07913.01,CONFIRMED,2,24.2783801,4.564,714.4,2.03,432.0,8.27,0.717,13.6,4450.0,4.583,0.707
K07914.01,FALSE POSITIVE,0,1.72128752,2.366,58.5,0.65,1415.0,944.49,0.449,7.7,5813.0,4.561,0.833
K07915.01,CANDIDATE,1,382.5891,11.7,298.2,2.15,305.0,2.05,0.042,10.5,6337.0,4.261,1.239
K07916.01,FALSE POSITIVE,0,0.784294574,4.18831,212526.0,87.26,2651.0,11702.6,0.764,1751.1,6576.0,4.171,1.455
K08016.01,FALSE POSITIVE,0,0.93374635,3.074,34.3,0.63,1895.0,3029.67,0.096,7.3,5593.0,4.349,1.094
K00584.01,CONFIRMED,2,9.9267215,3.8428,725.5,2.76,803.0,98.34,0.625,97.3,5475.0,4.43,0.982
K08017.01,FALSE POSITIVE,0,0.9337465,3.629,49.9,0.63,1863.0,2852.33,0.167,11.6,6102.0,4.528,0.887
K08018.01,FALSE POSITIVE,0,0.93371631,4.344,61.3,0.7,1743.0,2180.39,0.401,10.3,5734.0,4.538,0.883
K08019.01,FALSE POSITIVE,0,0.93376131,3.747,55.6,0.61,1682.0,1891.81,0.312,10.5,5665.0,4.568,0.82
K08020.01,FALSE POSITIVE,0,0.93377253,2.544,30.0,0.43,1644.0,1734.32,0.004,8.4,5595.0,4.581,0.796
K08021.01,FALSE POSITIVE,0,0.93376021,3.182,56.5,0.4,1019.0,253.97,0.297,9.5,3885.0,4.71,0.54
K00592.01,CONFIRMED,2,39.7529915,4.9641,549.3,2.37,568.0,24.54,0.046,40.9,6072.0,4.411,1.01
K08118.01,FALSE POSITIVE,0,260.02265,12.009,2060.7,3.13,217.0,0.53,0.842,25.7,5250.0,4.684,0.608
K08119.01,FALSE POSITIVE,0,443.66,7.99,360.7,33.2,331.0,2.85,1.194,6.3,6743.0,4.144,1.433
K08120.01,FALSE POSITIVE,0,366.28999,10.869,2568.0,68.39,666.0,46.47,0.654,11.9,5083.0,2.708,12.868
K08121.01,FALSE POSITIVE,0,72.6549842,5.503,389.3,34.52,699.0,56.33,1.141,22.1,6793.0,3.926,1.96
K08122.01,CANDIDATE,1,54.753883835,2.0865,442.3,2.21,521.0,17.47,0.009,0.9,6242.0,4.442,1.047
K08123.01,FALSE POSITIVE,0,379.42818,11.24,403.9,1.89,252.0,0.95,0.006,11.1,5947.0,4.487,0.945
K08214.01,FALSE POSITIVE,0,1.6749812,2.707,94.0,79.51,8986.0,1540745.8,0.382,8.9,3940.0,0.76,84.461
K08215.01,FALSE POSITIVE,0,288.678554,9.197,242.5,0.96,172.0,0.21,0.717,10.8,4326.0,4.667,0.575
K08216.01,FALSE POSITIVE,0,307.94735718,15.0,11296.0,76.66,492.0,13.83,0.966,16.5,4878.0,3.08,4.461
K08217.01,FALSE POSITIVE,0,277.25118,8.742,1517.4,5.02,304.0,2.02,0.932,15.3,6046.0,4.357,1.048
K08218.01,FALSE POSITIVE,0,264.63654,42.77,431.8,42.55,376.0,4.75,1.247,28.2,6564.0,4.198,1.461
K08219.01,FALSE POSITIVE,0,115.28415,11.39,415.1,2.05,374.0,4.63,0.39,9.5,5780.0,4.438,1.0
K08220.01,FALSE POSITIVE,0,423.73074,19.4,834.9,2.48,225.0,0.6,0.37,12.1,5743.0,4.553,0.853
K00617.01,FALSE POSITIVE,0,37.86511904,2.9799,6941.7,40.36,535.0,19.31,1.28,222.3,5858.0,4.495,0.963
K00618.01,CONFIRMED,2,9.07098164,2.6903,1026.2,2.94,825.0,109.61,0.013,59.1,5672.0,4.506,0.929
K00619.01,CANDIDATE,1,2.879243323,2.6273,48050.0,21.02,1244.0,565.39,0.709,200.5,5941.0,4.533,0.885
K00620.01,CONFIRMED,2,45.15535633,5.7845,6208.7,7.65,523.0,17.68,0.063,285.1,6046.0,4.486,0.972
K00620.02,CONFIRMED,2,130.17802962,8.4534,11570.9,10.44,367.0,4.31,0.022,365.2,6046.0,4.486,0.972
K00620.03,CONFIRMED,2,85.3162004,2.7441,1902.6,6.34,423.0,7.57,0.972,32.6,6046.0,4.486,0.972
K00621.01,FALSE POSITIVE,0,17.761998411,2.4644,24176.9,14.25,538.0,19.78,0.907,731.7,5088.0,4.612,0.669
K06664.01,FALSE POSITIVE,0,14.7639145,3.14,162.5,0.93,632.0,37.74,0.016,7.7,5541.0,4.613,0.733
K06665.01,FALSE POSITIVE,0,1.872620976,1.7626,1530.6,31.43,1550.0,1362.23,1.242,181.9,6031.0,4.427,1.004
K06666.01,CANDIDATE,1,1.118510435,1.111,72.7,0.75,1684.0,1898.51,0.251,9.9,5918.0,4.544,0.865
K06667.01,FALSE POSITIVE,0,17.527826808,5.78491,347519.0,49.36,554.0,22.31,0.567,2450.1,5079.0,4.579,0.732
K06668.01,FALSE POSITIVE,0,27.467217305,4.17961,71766.5,38.87,527.0,18.22,1.076,1986.1,5503.0,4.536,0.742
K06669.01,FALSE POSITIVE,0,25.836831272,6.32201,145045.0,50.72,587.0,28.08,0.899,3016.9,5691.0,4.477,0.897
K06777.01,CANDIDATE,1,13.4450174,2.118,196.2,1.08,606.0,31.92,0.531,8.3,5003.0,4.553,0.759
K06778.01,FALSE POSITIVE,0,10.88242209,5.51934,206811.0,63.14,894.0,150.98,0.788,4284.2,6200.0,4.422,1.045
K06779.01,FALSE POSITIVE,0,1.926366998,3.98088,399528.0,53.63,1204.0,497.84,0.498,1093.2,5176.0,4.542,0.76
K06780.01,FALSE POSITIVE,0,2.325185422,7.2871,268.5,81.88,3738.0,46102.7,1.247,256.3,11076.0,3.989,2.896
K06782.01,FALSE POSITIVE,0,40.877841988,9.88456,256094.0,164.06,915.0,166.06,0.71,5260.3,6807.0,3.848,2.59
K06783.01,CANDIDATE,1,11.8496351,3.319,183.8,1.31,802.0,97.71,0.607,9.6,6032.0,4.508,0.929
K06784.01,FALSE POSITIVE,0,36.75892725,15.5723,261730.0,51.31,575.0,25.82,0.298,4263.6,6085.0,4.438,0.979
K06900.01,FALSE POSITIVE,0,8.467706136,4.05376,77323.6,43.98,844.0,120.02,1.054,976.0,5873.0,4.554,0.843
K06901.01,FALSE POSITIVE,0,24.70361995,6.9719,217538.0,30.13,464.0,10.99,0.206,268.7,5030.0,4.665,0.65
K06903.01,FALSE POSITIVE,0,38.058140058,8.82403,308873.0,94.1,736.0,69.39,0.63,3602.0,6894.0,4.25,1.419
K06905.01,FALSE POSITIVE,0,4.800232532,3.57105,277001.0,48.67,941.0,184.84,0.669,893.6,5591.0,4.59,0.756
K06907.01,CANDIDATE,1,4.60687717,2.295,258.7,1.14,865.0,132.78,0.341,7.5,5110.0,4.582,0.711
K06908.01,FALSE POSITIVE,0,1.507100589,5.8097,497657.0,131.16,2378.0,7555.78,0.336,711.8,6919.0,4.099,1.748
K07013.01,FALSE POSITIVE,0,2.214029545,5.64264,349110.0,94.23,1894.0,3041.8,0.371,2680.5,6604.0,4.178,1.526
K07014.01,FALSE POSITIVE,0,2.441988077,3.94526,95343.5,90.39,1993.0,3721.74,0.888,1174.5,6078.0,3.874,2.059
K07015.01,FALSE POSITIVE,0,2.44200193,3.146,128.6,0.95,1217.0,518.48,0.124,9.6,5587.0,4.556,0.851
K00525.01,FALSE POSITIVE,0,11.53029332,1.8385,1209.3,3.98,873.0,137.08,0.027,57.6,5770.0,4.289,1.152
K07016.01,CONFIRMED,2,384.847556,9.969,189.9,1.09,220.0,0.56,0.059,12.3,5579.0,4.58,0.798
K07017.01,FALSE POSITIVE,0,12.823275455,5.32062,121991.0,44.29,743.0,72.0,0.93,2541.7,5973.0,4.562,0.826
K07018.01,FALSE POSITIVE,0,37.183276326,14.0996,221205.0,55.0,594.0,29.41,0.003,2648.4,5657.0,4.23,1.168
K07125.01,CANDIDATE,1,7.918267,3.478,83.7,0.93,953.0,195.36,0.219,8.4,5966.0,4.418,1.016
K00533.01,CONFIRMED,2,16.54967098,4.3808,744.5,2.95,656.0,43.72,0.88,46.8,5372.0,4.434,0.916
K07126.01,FALSE POSITIVE,0,3.138580493,4.16343,233337.0,59.24,1281.0,635.61,0.619,2387.8,5593.0,4.311,1.083
K07127.01,FALSE POSITIVE,0,0.687004402,3.829,93.7,2.89,3535.0,36888.8,0.689,45.0,6240.0,3.684,2.803
K07128.01,FALSE POSITIVE,0,0.91839938,4.479,152.1,1.0,1558.0,1389.28,0.519,16.8,5222.0,4.556,0.795
K07130.01,FALSE POSITIVE,0,0.94356284,5.721,13.4,0.76,3176.0,23945.42,0.569,16.0,7693.0,4.083,1.984
K07131.01,CANDIDATE,1,2.243569483,4.14769,66328.2,21.11,1364.0,817.05,0.381,1107.7,6081.0,4.526,0.801
K07233.01,FALSE POSITIVE,0,45.035589512,9.8341,404836.0,82.4,600.0,30.66,0.499,1763.5,6484.0,4.386,1.153
